"Menu Item ID","Parent 1","Parent 2","Parent 3","Parent 4","Menu Number","Menu Item Number","Levels","Label","Label","Content"
"a1L36000000zwQR","Tipos de Secado.","Secado.","COSECHA y POSCOSECHA.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000256","5","CULTIVO DE CAFÉ.","Secado Mecánico.","Se recomienda para fincas con producciones anuales superiores a 500 arrobas de café pergamino seco. (CENICAFE 2004)

El secado mecánico del café se hace en cámaras en la cuales se introduce aire caliente a máximo 50°C, impulsado por un ventilador, el cual atraviesa la masa de café. 
(CENICAFE 2004)

El aire puede calentarse con estufas y quemadores, entre otros, que funcionan con ACPM, carbón mineral, gas, cisco y energía eléctrica. No use aceite quemado como combustible. 
(CENICAFE 2004)

El secado en silo es una alternativa apropiada cuando el flujo de café y las condiciones climáticas del lugar no permiten emplear secadores solares en forma económica y segura. Siempre que sea posible utilice el secado solar para orear el café y el silo para finalizar el secado. 
(CENICAFE, 2009)"
"a1L36000000zwOV","Tipos de Recolección.","Recolección.","COSECHA y POSCOSECHA.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000234","5","CULTIVO DE CAFÉ.","Recolección Mecánica.",""
"a1L36000000zvb5","Tipos de Recolección.","Recolección.","COSECHA y POSCOSECHA.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000229","5","CULTIVO DE CAFÉ.","Recolección Manual.",""
"a1L36000000zucY","Palomillas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000154","5","CULTIVO DE CAFÉ.","Control de la Palomilla.",""
"a1L36000000zucT","Palomillas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000153","5","CULTIVO DE CAFÉ.","Características de la Palomilla.","PALOMILLA
Planococcus citri (Risso)
(Homoptera: Pseudococcidae) 

Al succionar savia de los pedúnculos de los frutos causan su secamiento y caída en cualquier estado de desarrollo; además, las secreciones azucaradas que se acumulan en las hojas constituyen un buen medio de cultivo para la fumagina (coloración negra, especialmente sobre la haz de las hojas causada por hongos de los géneros Capnodium y Fumago). 

(CENICAFE, 1985)"
"a1L36000000zueZ","Nematodos.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000175","5","CULTIVO DE CAFÉ.","Características de los Nemátodos.","NEMÁTODOS
Meloidogyne spp.

El nematodo del nudo radical  Meloidogyne spp., es un patógeno de amplia distribución geográfica, con una gran variedad de hospedantes, diversidad de especies y causante de grandes pérdidas en algunas zonas cafeteras del mundo. 

Es importante enfocar las medidas de con-trol de éste patógeno a la etapa de almácigo, período en el cual se presenta mayor susceptibilidad al ataque.

Las plantas atacada severamente presentan deficiencias nutricionales, reducido tamaño e incremento en el ataque de Cercospora coffeicola Berk y Br., a pesar de efectuar el tratamiento fungicida adecuado."
"a1L36000000zugk","Nematodos.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000176","5","CULTIVO DE CAFÉ.","Control del Nemátodos.",""
"a1L36000000zuc4","Arañita Roja.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000149","5","CULTIVO DE CAFÉ.","Control de la Arañita Roja.",""
"a1L36000000zubf","Arañita Roja.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000147","5","CULTIVO DE CAFÉ.","Características de la Arañita Roja.","ARAÑITA ROJA
Oligonychus yothersi (McGregor)
(Acari: Tetranychidae)


Los huevos son redondos, amarillos y brillantes. Por lo general, las hembras ubican los huevos por el haz de la hoja y cerca de las nervaduras. Las larvas recién eclosionadas son rosadas, tienen forma de pera y poseen seis patas. En los estados ninfales y adultos presentan cuatro pares de patas. En cada cambio de instar los ácaros se quedan inmóviles. Puede reproducirse sexual o asexualmente, donde el macho no es requerido. 

El daño lo ocasionan las ninfas y adultos de la arañita roja cuando introducen el estilete en la epidermis del haz de la hoja y destruyen las células de las cuales se alimentan, succionando contenido celular de las hojas de café.

En ataques severos, el envés de la hoja también es colonizado por los adultos. En casos de altas poblaciones causan desprendimiento de las hojas. Se diseminan por el viento, y en menor grado por los trabajadores. 

(CENICAFE, 1983)"
"a1L36000000zue5","Babosas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000169","5","CULTIVO DE CAFÉ.","Características de la Babosa.","BABOSAS
Limax  sp.
Deroceras sp.
Vaginulus sp.
(Stylomatophora: Veronicellidae)

Los brotes ocurridos están relacionados con las altas precipitaciones, por encima de los registros históricos, en áreas de suelos pesados y mal drenados. También favorece  el control total de arvenses o desyerba drástica, ya que las babosas al no encontrar sustratos vegetales en el lote, excepto el árbol de café, terminan por atacarlo, especialmente en el tallo.

La presencia de basuras, como bolsas plásticas de almacigo puede contribuir a incrementar las poblaciones.

Su daño consiste en que descortezan parcial o totalmente la parte del tallo más cercana al suelo.

Se alimentan del tallo reiteradamente, haciendo pequeñas heridas que van agrandando hasta completar el anillado. Los arboles con daño completo necesariamente tienen una alta probabilidad de morir. 

El manejo de este problema debe enfocarse hacia la restitución de los factores que mantienen las poblaciones en equilibrio, a modificar el hábitat par a reducir su reproducción y a conservar los componentes del medio como las plantas de cobertura, evitando así el ataque a los  cultivos."
"a1L36000000zueA","Babosas.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000170","5","CULTIVO DE CAFÉ.","Control de la Babosa.",""
"a1L36000000zudR","Chinche de la Chamusquina.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000164","5","CULTIVO DE CAFÉ.","Características del Chinche de la Chamusquina.","CHINCHE DE LA CHAMUSQUINA
Monalonion velezangeli
(Hemiptera: Myridae)

Tanto las ninfas como los adultos se alimentan principalmente de los brotes tiernos de la planta; inmediatamente después de insertar su estilete (aparato bucal) en la hoja, aparece una mancha clara que en pocos minutos se torna café. Una sola chinche puede causar hasta diez lesiones de este tipo sobre una hoja, en un periodo aproximado de 30 minutos. Los adultos también se alimentan de las  ramas tiernas y de los brotes florales, y ocasionan necrosis y pérdidas de las flores. 

Las lesiones frescas (recién hechas) son de consistencia húmeda y de color café claro, mientras que las lesiones viejas son secas y oscuras, y en los brotes se observa necrosis y enroscamiento. Solo basta un insecto para dañar todos los brotes tiernos de un árbol aproximadamente en 24 horas."
"a1L36000000zudW","Chinche de la Chamusquina.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000165","5","CULTIVO DE CAFÉ.","Control del Chinche de la Chamusquina.",""
"a1L36000000zqO3","Broca.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000136","5","CULTIVO DE CAFÉ.","Control de la Broca.",""
"a1L36000000zqNt","Broca.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000135","5","CULTIVO DE CAFÉ.","Características de la Broca.","BROCA 
Hypothenemus hampei (Ferrari)
(Coleóptera, Scolytidae)


La broca del café, ocasiona daño no solo atacando el fruto y destruyendo la almendra sino demeritando la calidad del café. 

La broca del café ataca y se reproduce en frutos que alcanzan un 20% o más de su peso seco, lo cual ocurre entre 90 ? 120 días después de la floración. Es actualmente el insecto plaga más perjudicial para el café en Colombia. (CENICAFE, 1992)"
"a1L36000000zr73","Minador.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000142","5","CULTIVO DE CAFÉ.","Control del Minador.",""
"a1L36000000zr6y","Minador.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000141","5","CULTIVO DE CAFÉ.","Características del Minador.","MINADOR
Leucoptera coffeellum Guerin-Meneville
(Lepidóptera, Lyonetiidae)

Es una mariposa de 2,5 mm de largo, blanco plateada y con un penacho de escamas en la cabeza. Cada una de las alas en la parte apical presenta un ocelo negro, con un punto plateado en el centro bordeado de una mancha anaranjada y dos lineal paralelas ubicadas en el margen. Son de hábitos nocturnos, de día se ocultan en el envés de las hojas. A los siete días de poner los huevos, eclosiona la larva por la parte inferior del huevo y empieza a consumir la epidermis de la hoja penetrando el mesófilo del tejido. 

(CENICAFE, 2011)"
"a1L36000000zud2","Cochinilla.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000160","5","CULTIVO DE CAFÉ.","Control de la Cochinilla.",""
"a1L36000000zucx","Cochinilla.","PLAGAS DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000159","5","CULTIVO DE CAFÉ.","Características de la Cochinilla.","COCHINILLA
Puto barberi (Cockerell)
(Hemiptera: Putoidae)
Neochavesia spp.
Rhizoecus spp.
Pseudococcus jackbearksley Gimpel & Miller
Dysmicoccus spp.
Geocuccus coffeae Green

Son insectos que se localizan en las raíces de los arboles de café y se alimentan de savia, causando su debilitamiento general. Las hembras son las que ocasionan los daños en las raíces. Los machos tienen alas transparentes, y pueden nacer o no con aparato bucal rudimentario, razón por la que se mueren de inanición a los pocos días.

En forma general, se oberva amarillamiento, necrosis y caída de hojas. Las heridas causadas a las raíces sirven de entrada a agentes patógenos del suelo. 

Se ha observado una relación de simbiosis entre las cochinillas harinosas de las raíces del café y varias especies de hormigas, quienes transportan a las cochinillas a lugares más seguros y a nuevas fuentes de alimento, lo que contribuye a la rápida dispersión de la plaga. 

(CENICAFE, 2009)"
"a1L36000000zv6h","Mal Rosado.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000216","5","CULTIVO DE CAFÉ.","Control del Mal Rosado.",""
"a1L36000000zv6c","Mal Rosado.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000215","5","CULTIVO DE CAFÉ.","Características del Mal Rosado.","MAL ROSADO
Corticium salmonicolor Berk. Y Br.

La enfermedad ocurre en cafetales con poca aireación, incrementándose en época de mayor precipitación cuando predomina un ambiente frío y húmedo, lo que favorece el desarrollo del patógeno sobre tallos secos y hojarasca que se acumulan en la parte superior de los arboles; allí el hongo inicia sus actividades parasitarias en todos los tejidos vivos de la planta. 

El elemento básico para el manejo adecuado de los problemas sanitarios del cultivo es el diagnóstico. 

(GALVIS, C. 2002)"
"a1L36000000zv5o","Volcamiento.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000210","5","CULTIVO DE CAFÉ.","Control del Volcamiento.",""
"a1L36000000zv5j","Volcamiento.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000209","5","CULTIVO DE CAFÉ.","Características del Volcamiento.","VOLCAMIENTO

Uno de los principales problemas que se presentan en la fase de germinadores en el cultivo del cafeto, es la enfermedad conocida como Volcamiento, causada por un complejo de hongos, dentro de los cuales esta Rhizoctonia solani, que reduce hasta el 100% de la población de plántulas en esta fase.

El hongo afecta el tejido tierno del tallito a nivel del  suelo, pero también puede presentarse antes de que el fosforo salga a la superficie. Inicialmente se observa en el tallito una manchita oscura y hundida, de color negro y húmedo, que posteriormente se extiende hasta rodearlo completamente. Cuando esto ocurre, la plantica se vuelca y muere, y por esta razón se le da el nombre de Volcamiento.

Si no se protegen las semillas contra este hongo patógeno siempre se presentara la infección y habrá alta mortalidad en las chapolas de café."
"a1L36000000zv0x","Roya.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000202","5","CULTIVO DE CAFÉ.","Características de la Roya.","ROYA
Hemileia vastatrix

La roya del cafeto continúa siendo el principal problema patológico en el cultivo del café. Esta enfermedad está íntimamente ligada al desarrollo fisiológico del cultivo, al nivel de producción de la planta y a la distribución y cantidad de lluvia.

Cuando el control solo se realiza en presencia de altos niveles de infección, se limita drásticamente la acción protectora o curativa de los fungicidas y, por tanto, las medidas tomadas resultan ineficientes.

El hongo Hemileia vastatrix necesita condiciones muy particulares para parasitar las hojas de la planta de café. En especial, requiere de la salpicadura de la lluvia para iniciar su proceso de dispersión entre hojas y entre plantas, así como de la presencia de una capa de agua en el envés de las hojas para germinar, todo esto acompañado de temperaturas entre 16 y 28°C y en condiciones de bajo brillo solar. La zona óptima de producción de café en Colombia está ubicada en el rango óptimo de desarrollo de la enfermedad. 

(CENICAFE, 2001)"
"a1L36000000zv12","Roya.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000203","5","CULTIVO DE CAFÉ.","Factores que favorecen la Roya.","1 - Permitir el crecimiento descontrolado de arvenses, que además de competir con el café por los nutrientes del suelo, pueden generar condiciones de sombrío y alta humedad en plantaciones de café menores de 24 meses.

2 - Fertilización escasa o nula, que afecta principalmente a los cafetales bajo plena exposición solar.

3 - Sombra excesiva, que mantiene rangos de temperatura máxima y mínima muy estrechos, favorece una humedad relativa alta constante y estimula el incremento del área foliar y la vida media de las hojas.

4 - Densidades superiores a 10.000 tallos por hectárea, resultado de la proliferación de múltiples chupones, luego de labores de renovación por zoqueo, que crean autosombreamiento, con las consecuencias anteriormente descritas, aumenta la competencia entre plantas por nutrientes y ofrece una mayor interceptación de esporas. Adicionalmente, las altas densidades dificultan la aplicación y el cubrimiento de los fungicidas sobre el follaje. 

5 - Aplicaciones de fungicidas de manera tardía, por fuera de la epidemia, subdosificadas o sobredosificadas, con equipos inadecuados o sin calibrar, con boquillas de alta descarga o desgastadas, con la utilización de aguas contaminadas o duras, y con recorridos en los lotes que no permiten un cubrimiento completo del follaje de las plantas o usando mezclas con otros productos que reducen la efectividad biológica de los fungicidas. 

(CENICAFE, 2001)"
"a1L36000000zv17","Roya.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000204","5","CULTIVO DE CAFÉ.","Control de la Roya.",""
"a1L36000000zuzV","Llagas.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000187","5","CULTIVO DE CAFÉ.","Tipos de Llagas en Café.",""
"a1L36000000zuzG","Llagas.","ENFERMEDADES DEL CAFÉ.","SANIDAD DEL CAFETAL.","CULTIVO DE CAFÉ.","M-0000000000","MI-0000000184","5","CULTIVO DE CAFÉ.","Características de Llagas.","Las llagas radicales causan ataque caracterizados por la muerte de arboles en áreas o focos, dejando ?parches? entre los cafetales, los cuales se amplían con el transcurso del tiempo. Se han presentado ataques en Variedad Colombia y Caturra. Se caracterizan por marchitamiento y amarillamiento progresivo, defoliación, secamiento de ramas y muerte del árbol. 

Se recomienda extraer la planta afectada y las vecinas, retirar los residuos de raíces que deben colocarse en estopas o costales y quemarlos fuera del lote, para así evitar la dispersión de la enfermedad. 

El primer paso para tomar cualquier decisión en cuanto al manejo de alguno de los problemas antes mencionados es tener claridad en el diagnostico acerca del organismo causante. 

(CENICAFE, 1999)"
